id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,interest_match,rating_norm,review_norm,station_distance_efficiency,xai_score,image_url,lat,lng,source_id
3196,旧三浦家住宅,福岡縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Hakata Station,0.9,0.70,0.8000,1.0000,0.8414,0.8441,http://commons.wikimedia.org/wiki/Special:FilePath/Former%20Miura%20Residence%20the%20fa%C3%A7ade%20Reisenmachi%20Hakata-ku%20Fukuoka%2020240119.jpg,33.5936111,130.4113889,Q124309635
3225,「博多町家」ふるさと館,福岡縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Hakata Station,0.9,0.70,0.8000,1.0000,0.8413,0.8441,http://commons.wikimedia.org/wiki/Special:FilePath/Hakata-Machiya%20Furusato%20Museum%2020170918.jpg,33.5936389,130.4113889,Q55528690
3178,福岡市下水道博物館,福岡縣,建築物,4.0,100,建築物,Hakata Station,1.0,0.70,0.8000,1.0000,0.8390,0.8439,http://commons.wikimedia.org/wiki/Special:FilePath/Pomplaza%20Hall%208-3%20Gionmachi%20Hakata-ku%20Fukuoka%2020230801.jpg,33.5915556,130.4104722,Q122973288
3237,博多歴史館,福岡縣,歷史博物館,4.0,100,歷史博物館,Hakata Station,1.0,0.70,0.8000,1.0000,0.8392,0.8439,,33.5927778,130.4108333,Q123591501
3889,橫山隆一紀念漫畫館,高知縣,人物紀念館,4.0,100,人物紀念館,Kochi Station,1.0,0.70,0.8000,1.0000,0.8374,0.8437,http://commons.wikimedia.org/wiki/Special:FilePath/Kochi%20Yokoyama%20Ryuiti%20Kinen%20Mangakan%20Iriguti%201.jpg,33.5577778,133.5411111,Q17209883
117,風俗博物館,京都府,時裝博物館,4.0,100,時裝博物館,Kyoto Station,1.0,0.70,0.8000,1.0000,0.8361,0.8436,http://commons.wikimedia.org/wiki/Special:FilePath/Izutsu-Samegai%20building.jpg,34.9933890,135.7533330,Q11665410
1233,富山市鄉土博物館,富山縣,天守,4.0,100,天守,Toyama Station,1.0,0.70,0.8000,1.0000,0.8361,0.8436,http://commons.wikimedia.org/wiki/Special:FilePath/Toyama%20Municipal%20Folk%20Museum%20%28mock%20keep%20tower%20of%20the%20Toyama%20Castle%29%2020180503.jpg,36.6927780,137.2113890,Q11456417
1969,爱媛县美术馆,愛媛縣,都道府县立博物馆,4.0,100,都道府县立博物馆,Matsuyama Station,1.0,0.70,0.8000,1.0000,0.8346,0.8435,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Museum%20of%20Art%2C%20EHIME%20-%20panoramio%20%281%29.jpg,33.8405556,132.7622222,Q11493678
2190,則武之森,愛知縣,庭園,4.0,100,庭園,Nagoya Station,1.0,0.70,0.8000,1.0000,0.8337,0.8434,http://commons.wikimedia.org/wiki/Special:FilePath/Noritake%20Garden02%2C%20Nishi%20Ward%20Nagoya%202014.jpg,35.1798680,136.8815860,Q7051341
287,神戶海洋博物館,兵庫縣,海事博物館,4.0,100,海事博物館,Kobe Station,1.0,0.70,0.8000,1.0000,0.8328,0.8433,http://commons.wikimedia.org/wiki/Special:FilePath/Hayate01s3200.jpg,34.6827778,135.1883333,Q5364119
303,カワサキワールド,兵庫縣,公司博物館,4.0,100,公司博物館,Kobe Station,1.0,0.70,0.8000,1.0000,0.8328,0.8433,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20Maritime%20Museum%20%26%20Kawasaki%20GoodTimes%20World.jpg,34.6827778,135.1883333,Q11295340
1100,奈良市史料保存館,奈良縣,歷史博物館,4.0,100,歷史博物館,Nara Station,1.0,0.70,0.8000,1.0000,0.8333,0.8433,http://commons.wikimedia.org/wiki/Special:FilePath/Nara%20City%20Museum%20for%20Historical%20Resources.JPG,34.6777640,135.8292240,Q24807771
2816,滋賀縣立琵琶湖文化館,滋賀縣,博物館,4.0,100,博物館,Otsu Station,1.0,0.70,0.8000,1.0000,0.8333,0.8433,http://commons.wikimedia.org/wiki/Special:FilePath/Biwako-Bunkakan%20DSCN2823.jpg,35.0080830,135.8740560,Q11564666
1704,盛岡市子ども科学館,岩手縣,科學博物館,4.0,100,科學博物館,Morioka Station,1.0,0.70,0.8000,1.0000,0.8312,0.8431,http://commons.wikimedia.org/wiki/Special:FilePath/Morioka%20City%20Children%27s%20Science%20Museum%201.jpg,39.6941667,141.1296944,Q69483064
3461,茨城県近代美術館,茨城縣,美術館,4.0,100,美術館,Mito Station,1.0,0.70,0.8000,1.0000,0.8311,0.8431,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20Modern%20Art%20Ibaraki.JPG,36.3677944,140.4653861,Q11617518
123,京都水族館,京都府,水族館,4.0,100,水族館,Kyoto Station,1.0,0.70,0.8000,1.0000,0.8281,0.8428,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Aquarium%20in%202013-5-2%20No%2C27.JPG,34.9875560,135.7476110,Q11375621
352,BE KOBE,兵庫縣,雕塑,4.0,100,雕塑,Kobe Station,1.0,0.70,0.8000,1.0000,0.8280,0.8428,http://commons.wikimedia.org/wiki/Special:FilePath/BE%20KOBE%2020190216.jpg,34.6812780,135.1892500,Q116944054
1252,富山県美術館,富山縣,美術館,4.0,100,美術館,Toyama Station,1.0,0.70,0.8000,1.0000,0.8276,0.8428,http://commons.wikimedia.org/wiki/Special:FilePath/Toyama%20Prefectural%20Museum%20of%20Art%20and%20Design%20seen%20from%20Fugan%20Unga%20Kansui%20Park%2020180504.jpg,36.7105556,137.2100000,Q28689689
1654,岡山市立東方美術館,岡山縣,美術館,4.0,100,美術館,Okayama Station,1.0,0.70,0.8000,1.0000,0.8274,0.8427,http://commons.wikimedia.org/wiki/Special:FilePath/160319%20Okayama%20Orient%20Museum%20Okayama%20Japan02n.jpg,34.6663889,133.9300000,Q4707582
3880,高知縣立文學館,高知縣,文學館,4.0,100,文學館,Kochi Station,1.0,0.70,0.8000,1.0000,0.8270,0.8427,http://commons.wikimedia.org/wiki/Special:FilePath/Kochi%20Literary%20Museum01s3872.jpg,33.5618500,133.5334530,Q11672460
1618,岡山縣立美術館,岡山縣,美術館,4.0,100,美術館,Okayama Station,1.1,0.70,0.8000,1.0000,0.8263,0.8426,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Okayama%20Prefectural%20Museum%20of%20Art01s3200.jpg,34.6677778,133.9300000,Q4677150
2755,對馬丸紀念館,沖繩縣,博物館,4.0,100,博物館,Naha Bus Terminal,1.1,0.70,0.8000,1.0000,0.8251,0.8425,http://commons.wikimedia.org/wiki/Special:FilePath/Tsushima-maru%20Memorial%20Museum03n.jpg,26.2201110,127.6728060,Q11458206
1674,吉備路文学館,岡山縣,文學館,4.0,100,文學館,Okayama Station,1.1,0.70,0.8000,1.0000,0.8240,0.8424,http://commons.wikimedia.org/wiki/Special:FilePath/Kibiji%20Literary%20Museum10n4000.jpg,34.6751660,133.9238820,Q132323362
2387,ずかんミュージアム銀座,東京都,博物館,4.0,100,博物館,Tokyo Station,1.1,0.70,0.8000,1.0000,0.8241,0.8424,,35.6723920,139.7624140,Q116026360
748,千葉市科学館,千葉縣,科學博物館,4.0,100,科學博物館,Chiba Station,1.1,0.70,0.8000,1.0000,0.8213,0.8421,,35.6073950,140.1227000,Q123516841
378,神戶華僑歴史博物館,兵庫縣,歷史博物館,4.0,100,歷史博物館,Kobe Station,1.1,0.70,0.8000,1.0000,0.8199,0.8420,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20Overseas%20Chinese%20History%20Museum.JPG,34.6859750,135.1871722,Q17219226
2441,アートアクアリウム美術館 GINZA,東京都,水族館,4.0,100,水族館,Tokyo Station,1.1,0.70,0.8000,1.0000,0.8197,0.8420,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Goldfish%20exhibition%20%2833039883398%29.jpg,35.6713698,139.7657375,Q116921556
3839,香川大学博物館,香川縣,大學博物館,4.0,100,大學博物館,Takamatsu Station,1.1,0.70,0.8000,1.0000,0.8201,0.8420,,34.3434860,134.0382010,Q123553099
1117,奈良町資料館,奈良縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Nara Station,1.1,0.70,0.8000,1.0000,0.8193,0.8419,http://commons.wikimedia.org/wiki/Special:FilePath/Naramachi-shiryokan%20Nara02n3200.jpg,34.6768890,135.8300280,Q11445139
3882,高知縣立高知城歷史博物館,高知縣,歷史博物館,4.0,100,歷史博物館,Kochi Station,1.1,0.70,0.8000,1.0000,0.8186,0.8419,http://commons.wikimedia.org/wiki/Special:FilePath/Kochi%20catsle%20museum%20-%20%E9%AB%98%E7%9F%A5%E5%9F%8E%E6%AD%B4%E5%8F%B2%E5%8D%9A%E7%89%A9%E9%A4%A8%20-%20panoramio.jpg,33.5601111,133.5340278,Q56347482
1432,山梨県立科学館,山梨縣,科學博物館,4.0,100,科學博物館,Kofu Station,1.1,0.70,0.8000,1.0000,0.8179,0.8418,http://commons.wikimedia.org/wiki/Special:FilePath/Yamanashi%20Prefectural%20Science%20Center.jpg,35.6694440,138.5802780,Q4683550
2418,Daiichi Sankyo くすりミュージアム,東京都,公司博物館,4.0,100,公司博物館,Tokyo Station,1.1,0.70,0.8000,1.0000,0.8169,0.8417,http://commons.wikimedia.org/wiki/Special:FilePath/Daiichi%20sankyo%20kusuri%20museum.jpg,35.6884720,139.7756940,Q17224188
2718,宇都宮妖精博物館,栃木縣,美術館,4.0,100,美術館,Utsunomiya Station,1.1,0.70,0.8000,1.0000,0.8167,0.8417,http://commons.wikimedia.org/wiki/Special:FilePath/Utsunomiya%20Fairy%20Museum.jpg,36.5615280,139.8864440,Q17227774
1808,島根縣立美術館,島根縣,美術館,4.0,100,美術館,Matsue Station,1.1,0.70,0.8000,1.0000,0.8163,0.8416,http://commons.wikimedia.org/wiki/Special:FilePath/Shimane%20Art%20Museum16s3.jpg,35.4594650,133.0524950,Q2655425
1890,廣島遞信醫院舊外來棟被爆資料室,廣島縣,已停業醫院,4.0,100,已停業醫院,Hiroshima Station,1.1,0.70,0.8000,1.0000,0.8148,0.8415,http://commons.wikimedia.org/wiki/Special:FilePath/Hiroshima%20Teishin%20Hospital%2002.JPG,34.4034440,132.4651390,Q11485281
3544,北野カルチュラルセンター,長野縣,美術館,4.0,100,美術館,Nagano Station,1.1,0.70,0.8000,1.0000,0.8154,0.8415,http://commons.wikimedia.org/wiki/Special:FilePath/Kitano%20Cultural%20Centre.jpg,36.6530830,138.1870830,Q11404260
685,千叶市美术馆,千葉縣,美術館,4.0,100,美術館,Chiba Station,1.1,0.70,0.8000,1.0000,0.8136,0.8414,http://commons.wikimedia.org/wiki/Special:FilePath/Chuo%20Ward%20Office%2C%20Chiba.jpg,35.6089860,140.1246500,Q11406050
1149,晩翠草堂,宮城縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Sendai Station,1.1,0.70,0.8000,1.0000,0.8138,0.8414,http://commons.wikimedia.org/wiki/Special:FilePath/BansuiSoudou.jpg,38.2594170,140.8693330,Q24899769
3146,福井市橘曙覧紀念文學館,福井縣,人物紀念館,4.0,100,人物紀念館,Fukui Station,1.1,0.70,0.8000,1.0000,0.8144,0.8414,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20City%20Akemi%20Tachibana%20Literature%20Memorial%20Museum01bs4592.jpg,36.0597560,136.2112060,Q11591308
3162,福井市愛宕坂茶道美術館,福井縣,美術館,4.0,100,美術館,Fukui Station,1.1,0.70,0.8000,1.0000,0.8143,0.8414,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20City%20Atagozaka%20Tea%20Ceremony%20Museum01bs3200.jpg,36.0599890,136.2111330,Q11591305
924,大分市美術館,大分縣,美術館,4.0,100,美術館,Oita Station,1.1,0.70,0.8000,1.0000,0.8134,0.8413,http://commons.wikimedia.org/wiki/Special:FilePath/Oita%20Municipal%20Museum.jpg,33.2234167,131.6020278,Q11432755
687,千葉縣立美術館,千葉縣,都道府县立博物馆,4.0,100,都道府县立博物馆,Chiba Station,1.2,0.70,0.8000,1.0000,0.8120,0.8412,http://commons.wikimedia.org/wiki/Special:FilePath/Chiba%20Prefectural%20Museum%20of%20Art%202010.jpg,35.6089040,140.1247480,Q11406332
2772,那覇市立壺屋焼物博物館,沖繩縣,陶瓷博物館,4.0,100,陶瓷博物館,Naha Bus Terminal,1.2,0.70,0.8000,1.0000,0.8122,0.8412,http://commons.wikimedia.org/wiki/Special:FilePath/Tsuboya%20Pottery%20Museum08s3s4350.jpg,26.2138009,127.6906986,Q104784709
3158,福井市水道紀念館,福井縣,水泵房,4.0,100,水泵房,Fukui Station,1.2,0.70,0.8000,1.0000,0.8116,0.8412,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui-shi%20suido-kinenkan03n4592.jpg,36.0586640,136.2113250,Q11591310
3493,長崎縣美術館,長崎縣,美術館,4.0,100,美術館,Nagasaki Station,1.2,0.70,0.8000,1.0000,0.8118,0.8412,http://commons.wikimedia.org/wiki/Special:FilePath/Nagasaki%20art%20museum%20IMG%202093.JPG,32.7416790,129.8710570,Q11652770
3412,水と緑と詩のまち前橋文学館,群馬縣,人物紀念館,4.0,100,人物紀念館,Maebashi Station,1.2,0.70,0.8000,1.0000,0.8100,0.8410,http://commons.wikimedia.org/wiki/Special:FilePath/Maebashi%20City%20Museum%20of%20Literature%201.jpg,36.3939444,139.0721667,Q48751949
2803,不屈館,沖繩縣,歷史博物館,4.0,100,歷史博物館,Naha Bus Terminal,1.2,0.70,0.8000,1.0000,0.8090,0.8409,http://commons.wikimedia.org/wiki/Special:FilePath/Kamejiro%20Senaga%20and%20the%20People%27s%20History%20Museum.JPG,26.2223694,127.6748444,Q11361703
3200,博多歴史の散歩道,福岡縣,戶外博物館,4.0,100,戶外博物館,Hakata Station,1.2,0.70,0.8000,1.0000,0.8088,0.8409,,33.5969444,130.4108333,Q125801404
3682,青森県立郷土館,青森縣,地方文化館,4.0,100,地方文化館,Aomori Station,1.2,0.70,0.8000,1.0000,0.8087,0.8409,http://commons.wikimedia.org/wiki/Special:FilePath/Aomori%20Prefectural%20Museum.jpg,40.8272800,140.7486600,Q11662265
36,三重県綜合博物館,三重縣,公共檔案館,4.0,100,公共檔案館,Tsu Station,1.2,0.70,0.8000,1.0000,0.8078,0.8408,http://commons.wikimedia.org/wiki/Special:FilePath/Miemu.in.2014.03.09.jpg,34.7421530,136.5016730,Q11357775
3290,福島市写真美術館,福島縣,攝影博物館,4.0,100,攝影博物館,Fukushima Station,1.2,0.70,0.8000,1.0000,0.8080,0.8408,http://commons.wikimedia.org/wiki/Special:FilePath/Fukushima%20City%20Museum%20of%20Photography.JPG,37.7644140,140.4631470,Q11593084
997,大阪大学中之島芸術センター,大阪府,大學博物館,4.0,100,大學博物館,Osaka Station,1.2,0.70,0.8000,1.0000,0.8071,0.8407,,34.6927340,135.4904340,Q127503070
1015,大阪中之島美術館,大阪府,美術館,4.0,100,美術館,Osaka Station,1.2,0.70,0.8000,1.0000,0.8071,0.8407,http://commons.wikimedia.org/wiki/Special:FilePath/Nakanoshima%20Museum%20of%20Art%20Osaka.jpg,34.6923889,135.4914722,Q50375431
3358,秋田市立紅磚鄉土館,秋田縣,美術館,4.0,100,美術館,Akita Station,1.2,0.70,0.8000,1.0000,0.8062,0.8406,http://commons.wikimedia.org/wiki/Special:FilePath/Akarenga-kan%20Museum%20in%20Akita%2020190707a.jpg,39.7166890,140.1156440,Q11595345
1265,山口情報芸術センター,山口縣,美術館,4.0,100,美術館,Yamaguchi Station,1.2,0.70,0.8000,1.0000,0.8039,0.8404,http://commons.wikimedia.org/wiki/Special:FilePath/YCAM.jpg,34.1696111,131.4672778,Q11466848
1014,國立國際美術館,大阪府,美術館,4.0,100,美術館,Osaka Station,1.2,0.70,0.8000,1.0000,0.8009,0.8401,http://commons.wikimedia.org/wiki/Special:FilePath/NMAO01s3200.jpg,34.6917860,135.4920240,Q1055037
1837,廣島市現代美術館,廣島縣,美術館,4.0,100,美術館,Hiroshima Station,1.3,0.70,0.8000,1.0000,0.7987,0.8399,http://commons.wikimedia.org/wiki/Special:FilePath/Hiroshima%20City%20Museum%20of%20Contemporary%20Art.jpg,34.3863800,132.4733650,Q93425
3000,橫濱美術館,神奈川縣,美術館,4.0,100,美術館,Yokohama Station,1.3,0.70,0.8000,1.0000,0.7987,0.8399,http://commons.wikimedia.org/wiki/Special:FilePath/Yokohama%20Museum%20of%20Art%202009.jpg,35.4571000,139.6310000,Q861588
3675,陆奥北方渔船博物馆,青森縣,漁業博物館,4.0,100,漁業博物館,Aomori Station,1.3,0.70,0.8000,1.0000,0.7989,0.8399,http://commons.wikimedia.org/wiki/Special:FilePath/Michinoku%20Traditional%20Wooden%20Boat%20Museum.JPG,40.8372780,140.7252500,Q11278985
3714,青森北麻本吕婆历史馆,青森縣,歷史博物館,4.0,100,歷史博物館,Aomori Station,1.3,0.70,0.8000,1.0000,0.7992,0.8399,,40.8372440,140.7252490,Q120655368
1318,山口县立山口博物馆,山口縣,都道府县立博物馆,4.0,100,都道府县立博物馆,Yamaguchi Station,1.3,0.70,0.8000,1.0000,0.7980,0.8398,http://commons.wikimedia.org/wiki/Special:FilePath/140720%20Yamaguchi%20Museum%20Yamaguchi%20Japan01s39.jpg,34.1825000,131.4730000,Q4707661
1722,盛岡市遺跡の学び館,岩手縣,考古博物館,4.0,100,考古博物館,Morioka Station,1.3,0.70,0.8000,1.0000,0.7981,0.8398,,39.6920560,141.1285560,Q11581389
1977,子規堂,愛媛縣,人物紀念館,4.0,100,人物紀念館,Matsuyama Station,1.3,0.70,0.8000,1.0000,0.7976,0.8398,http://commons.wikimedia.org/wiki/Special:FilePath/Shikido1.jpg,33.8345830,132.7633890,Q11447937
1269,龍福寺資料館,山口縣,博物館,4.0,100,博物館,Yamaguchi Station,1.3,0.70,0.8000,1.0000,0.7962,0.8396,http://commons.wikimedia.org/wiki/Special:FilePath/Yoshioki%20Ouchi%27s%20statue.JPG,34.1842060,131.4796990,Q132476267
1151,東北学院大学博物館,宮城縣,大學博物館,4.0,100,大學博物館,Sendai Station,1.3,0.70,0.8000,1.0000,0.7955,0.8395,,38.2488056,140.8799167,Q85881218
2663,歌舞伎座ギャラリー,東京都,剧院博物馆,4.0,100,剧院博物馆,Tokyo Station,1.3,0.70,0.8000,1.0000,0.7947,0.8395,,35.6696000,139.7679000,Q116971619
3164,スポーツ・ミュージアム山田コレクション,福井縣,博物館,4.0,100,博物館,Fukui Station,1.3,0.70,0.8000,1.0000,0.7940,0.8394,,36.0536111,136.2337500,Q11313163
1118,興福寺国宝館,奈良縣,宝物館,4.0,100,宝物館,Nara Station,1.3,0.70,0.8000,1.0000,0.7934,0.8393,http://commons.wikimedia.org/wiki/Special:FilePath/Kofukuji%20kokuhokan.jpg,34.6835330,135.8325500,Q123145033
1334,山口県埋蔵文化財センター,山口縣,埋藏文化財中心,4.0,100,埋藏文化財中心,Yamaguchi Station,1.3,0.70,0.8000,1.0000,0.7930,0.8393,http://commons.wikimedia.org/wiki/Special:FilePath/Yamaguchi%20Prefecture%20Buried%20Cultural%20Properties%20Center.jpg,34.1820220,131.4713800,Q123269260
988,大阪市立科學館,大阪府,天象儀,4.0,100,天象儀,Osaka Station,1.3,0.70,0.8000,1.0000,0.7918,0.8392,http://commons.wikimedia.org/wiki/Special:FilePath/Osaka%20science%20museum01s3200.jpg,34.6912400,135.4915200,Q875709
3047,Orbi Yokohama,神奈川縣,主題公園,4.0,100,主題公園,Yokohama Station,1.3,0.70,0.8000,1.0000,0.7917,0.8392,http://commons.wikimedia.org/wiki/Special:FilePath/Orbi%20Yokohama%2002.JPG,35.4572500,139.6321944,Q23905885
198,佐賀バルーンミュージアム,佐賀縣,航空博物館,4.0,100,航空博物館,Saga Station,1.3,0.70,0.8000,1.0000,0.7911,0.8391,http://commons.wikimedia.org/wiki/Special:FilePath/Saga%20balloon%20museum%202016-10-15.jpg,33.2524167,130.3004167,Q28685850
2645,首かけイチョウ,東京都,巨樹,4.0,100,巨樹,Tokyo Station,1.3,0.70,0.8000,1.0000,0.7913,0.8391,http://commons.wikimedia.org/wiki/Special:FilePath/Ginkgo%20biloba%20-%20Hibiya%20Park%202.jpg,35.6737611,139.7557333,Q61014548
3054,三菱みなとみらい技術館,神奈川縣,公司博物館,4.0,100,公司博物館,Yokohama Station,1.3,0.70,0.8000,1.0000,0.7910,0.8391,,35.4558610,139.6298890,Q11357023
3846,高松市歴史資料館,香川縣,歷史博物館,4.0,100,歷史博物館,Takamatsu Station,1.3,0.70,0.8000,1.0000,0.7897,0.8390,http://commons.wikimedia.org/wiki/Special:FilePath/Takamatsu%20City%20Central%20Library%20exterior%20ac%20%281%29.jpg,34.3440590,134.0343720,Q104783879
974,Kids Plaza大阪,大阪府,兒童博物館,4.0,100,兒童博物館,Osaka Station,1.3,0.70,0.8000,1.0000,0.7892,0.8389,http://commons.wikimedia.org/wiki/Special:FilePath/Headquarter%20of%20Kansai%20Telecasting%20Corporation.jpg,34.7046970,135.5102670,Q11296794
1041,大阪市立東洋陶瓷美術館,大阪府,陶瓷博物館,4.0,100,陶瓷博物館,Osaka Station,1.3,0.70,0.8000,1.0000,0.7894,0.8389,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Museum%20of%20Oriental%20Ceramics%2C%20Osaka%2020250831.jpg,34.6934444,135.5054722,Q11440555
1188,仙台市戦災復興記念館,宮城縣,音樂廳,4.0,100,音樂廳,Sendai Station,1.3,0.70,0.8000,1.0000,0.7890,0.8389,http://commons.wikimedia.org/wiki/Special:FilePath/Sendai%20City%20War%20Reconstruction%20Memorial%20Hall%20cropped.jpg,38.2608330,140.8671110,Q11377845
3937,わらべ館,鳥取縣,玩具博物館,4.0,100,玩具博物館,Tottori Station,1.3,0.70,0.8000,1.0000,0.7888,0.8389,http://commons.wikimedia.org/wiki/Special:FilePath/Warabekan%20Toy%20Museum%20Tottori01n4350.jpg,35.5043030,134.2334580,Q11281939
1736,岩手縣立美術館,岩手縣,美術館,4.0,100,美術館,Morioka Station,1.3,0.70,0.8000,1.0000,0.7884,0.8388,http://commons.wikimedia.org/wiki/Special:FilePath/Iwate%20Museum%20of%20Art.jpg,39.6935000,141.1248889,Q3298581
2962,金沢市足軽資料館,石川縣,武家地,4.0,100,武家地,Kanazawa Station,1.3,0.70,0.8000,1.0000,0.7880,0.8388,http://commons.wikimedia.org/wiki/Special:FilePath/Ashigaru%20Shiryokan%20Museum%2001.jpg,36.5661110,136.6500000,Q11647461
3410,広瀬川美術館,群馬縣,美術館,4.0,100,美術館,Maebashi Station,1.3,0.70,0.8000,1.0000,0.7883,0.8388,http://commons.wikimedia.org/wiki/Special:FilePath/Hirosegawa%20Art%20Museum.jpg,36.3951111,139.0689444,Q48749687
1793,竹島資料室,島根縣,博物館,4.0,100,博物館,Matsue Station,1.4,0.70,0.8000,1.0000,0.7868,0.8387,http://commons.wikimedia.org/wiki/Special:FilePath/Takeshima%20Museum%20ac.jpg,35.4711390,133.0514720,Q11599122
