id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,interest_match,rating_norm,review_norm,station_distance_efficiency,xai_score,image_url,lat,lng,source_id,google_name_matched
1794,島根縣立美術館,島根縣,美術館,4.3,2888,美術館,Matsue Station,1.1,0.70,0.8600,0.6683,0.8163,0.7661,http://commons.wikimedia.org/wiki/Special:FilePath/Shimane%20Art%20Museum16s3.jpg,35.4594650,133.0524950,Q2655425,島根県立美術館
2341,アートアクアリウム美術館 GINZA,東京都,水族館,4.1,5196,水族館,Tokyo Station,1.1,0.70,0.8200,0.7175,0.8197,0.7652,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Goldfish%20exhibition%20%2833039883398%29.jpg,35.6713698,139.7657375,Q116921556,アートアクアリウム美術館 銀座
3223,海之中道海洋世界,福岡縣,水族館,4.4,13019,水族館,Hakata Station,9.5,0.70,0.8800,0.7946,0.3453,0.7649,http://commons.wikimedia.org/wiki/Special:FilePath/Grampus%20griseus%20by%20OpenCage.jpg,33.6608333,130.3633333,Q6764266,マリンワールド海の中道
1008,大阪市立科學館,大阪府,天象儀,4.2,4042,天象儀,Osaka Station,1.3,0.70,0.8400,0.6965,0.7918,0.7641,http://commons.wikimedia.org/wiki/Special:FilePath/Osaka%20science%20museum01s3200.jpg,34.6912400,135.4915200,Q875709,大阪市立科学館
3901,高知縣立牧野植物園,高知縣,植物園,4.5,3836,植物園,Kochi Station,3.9,0.70,0.9000,0.6921,0.5642,0.7641,http://commons.wikimedia.org/wiki/Special:FilePath/200104%20Kochi%20Prefectural%20Makino%20Botanical%20Garden01s5.jpg,33.5466667,133.5777778,Q3780715,高知県立牧野植物園
3982,維新故鄉館,鹿兒島縣,歷史博物館,4.2,2717,歷史博物館,Kagoshima-Chuo Station,0.6,0.70,0.8400,0.6632,0.8853,0.7635,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20Meiji%20Restoration%20with%20Kotsuki-River.jpg,31.5846389,130.5477500,Q4141258,鹿児島市 維新ふるさと館
1025,太陽之塔,大阪府,塔式建築,4.6,8039,塔式建築,Osaka Station,12.4,0.70,0.9200,0.7541,0.2881,0.7630,,34.8096000,135.5320000,Q3275446,太陽の塔
1915,大塚國際美術館,德島縣,美術館,4.5,14978,美術館,Tokushima Station,19.3,0.70,0.9000,0.8063,0.2055,0.7625,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Otsuka%20Museum%20of%20Art01s3200.jpg,34.2324000,134.6380000,Q3329659,大塚国際美術館
2431,墨田水族館,東京都,水族館,4.2,11859,水族館,Tokyo Station,5.0,0.70,0.8400,0.7867,0.4996,0.7620,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Soramachi%202012.JPG,35.7098890,139.8098610,Q8134074,すみだ水族館
2960,石川縣立美術館,石川縣,都道府县立博物馆,4.5,2217,都道府县立博物馆,Kanazawa Station,2.3,0.70,0.9000,0.6461,0.6811,0.7620,http://commons.wikimedia.org/wiki/Special:FilePath/Ishikawa%20Prefectural%20Museum%20of%20Art.JPG,36.5600000,136.6613889,Q3297759,鈴木大拙館
1117,興福寺国宝館,奈良縣,宝物館,4.6,1024,宝物館,Nara Station,1.3,0.70,0.9200,0.5814,0.7934,0.7618,http://commons.wikimedia.org/wiki/Special:FilePath/Kofukuji%20kokuhokan.jpg,34.6835330,135.8325500,Q123145033,興福寺国宝館
2318,MEGAWEB,東京都,主題公園,4.3,10614,主題公園,Tokyo Station,6.2,0.70,0.8600,0.7774,0.4462,0.7618,http://commons.wikimedia.org/wiki/Special:FilePath/MEGAWEB%2002.jpg,35.6268060,139.7825280,Q10854652,MEGA WEB トヨタ シティショウケース
2644,調色盤城大摩天輪,東京都,摩天輪,4.3,10614,摩天輪,Tokyo Station,6.2,0.70,0.8600,0.7774,0.4446,0.7617,http://commons.wikimedia.org/wiki/Special:FilePath/Palette%20Town%20Giant%20Ferris%20Wheel.jpg,35.6263915,139.7822902,Q751175,MEGA WEB トヨタ シティショウケース
934,大分海洋宮殿水族館,大分縣,水族館,4.4,8825,水族館,Oita Station,7.2,0.70,0.8800,0.7620,0.4098,0.7616,http://commons.wikimedia.org/wiki/Special:FilePath/Umitamago1.JPG,33.2587778,131.5355556,Q11432633,大分マリーンパレス水族館「うみたまご」
2982,金澤能樂美術館,石川縣,美術館,3.8,17887,美術館,Kanazawa Station,2.0,0.70,0.7600,0.8212,0.7101,0.7614,http://commons.wikimedia.org/wiki/Special:FilePath/Kanazawanogakumuseum003.jpg,36.5616110,136.6580560,Q11647524,金沢21世紀美術館
2932,國立工藝館,石川縣,國立博物館,4.5,2217,國立博物館,Kanazawa Station,2.4,0.70,0.9000,0.6461,0.6721,0.7610,http://commons.wikimedia.org/wiki/Special:FilePath/National%20Crafts%20Museum%20in%20Kanazawa%2020201116-001.jpg,36.5591670,136.6618060,Q101001030,鈴木大拙館
2651,貨幣博物館,東京都,貨幣博物館,4.2,2422,貨幣博物館,Tokyo Station,0.6,0.70,0.8400,0.6536,0.8882,0.7609,http://commons.wikimedia.org/wiki/Special:FilePath/Japan%20Currency%20Museum.jpg,35.6854790,139.7716660,Q865607,日本銀行金融研究所 貨幣博物館
2979,金澤21世紀美術館,石川縣,藝廊,3.8,17887,藝廊,Kanazawa Station,2.1,0.70,0.7600,0.8212,0.7022,0.7606,http://commons.wikimedia.org/wiki/Special:FilePath/21st%20Century%20Museum%20of%20Contemporary%20Art%2C%20Kanazawa011.jpg,36.5608000,136.6580000,Q3242206,金沢21世紀美術館
2637,葛西临海水族館,東京都,水族館,4.4,11158,水族館,Tokyo Station,9.7,0.70,0.8800,0.7816,0.3394,0.7604,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Sea%20Life%20Park%202.jpg,35.6400833,139.8621667,Q4925165,葛西臨海水族園
2954,石川県立歴史博物館,石川縣,都道府县立博物馆,4.5,2217,都道府县立博物馆,Kanazawa Station,2.5,0.70,0.9000,0.6461,0.6634,0.7602,http://commons.wikimedia.org/wiki/Special:FilePath/Ishikawa-ken%20History%20Museum03s3s4272b.jpg,36.5586111,136.6627778,Q4676340,鈴木大拙館
1375,文翔館,山形縣,地方文化館,4.3,2745,地方文化館,Yamagata Station,1.5,0.70,0.8600,0.6640,0.7686,0.7601,http://commons.wikimedia.org/wiki/Special:FilePath/220430%20Bunshokan%20Yamagata%20Yamagata%20pref%20Japan01s3.jpg,38.2568889,140.3412222,Q11500081,山形県郷土館 文翔館
2983,鈴木大拙館,石川縣,人物紀念館,4.5,2217,人物紀念館,Kanazawa Station,2.6,0.70,0.9000,0.6461,0.6620,0.7600,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%88%B4%E6%9C%A8%E5%A4%A7%E6%8B%99%E9%A4%A8001.jpg,36.5576390,136.6609720,Q11648713,鈴木大拙館
80,京都國際漫畫博物館,京都府,動漫博物館,4.2,6351,動漫博物館,Kyoto Station,2.9,0.70,0.8400,0.7344,0.6346,0.7598,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%BA%AC%E9%83%BD%E5%9B%BD%E9%9A%9B%E3%83%9E%E3%83%B3%E3%82%AC%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%82%A2%E3%83%A0.jpg,35.0116867,135.7591715,Q783923,京都国際マンガミュージアム
3448,大洗水族館,茨城縣,水族館,4.3,16991,水族館,Mito Station,11.3,0.70,0.8600,0.8169,0.3061,0.7597,http://commons.wikimedia.org/wiki/Special:FilePath/Aqua%20World.jpg,36.3333470,140.5938220,Q4782624,アクアワールド茨城県大洗水族館
1862,广岛美术馆,廣島縣,美術館,4.3,2764,美術館,Hiroshima Station,1.6,0.70,0.8600,0.6646,0.7592,0.7593,http://commons.wikimedia.org/wiki/Special:FilePath/Hiroshima%20Museum%20of%20Art.jpg,34.3986694,132.4580611,Q63828,ひろしま美術館
2360,三井紀念美術館,東京都,美術館,4.3,1818,美術館,Tokyo Station,0.8,0.70,0.8600,0.6295,0.8640,0.7593,http://commons.wikimedia.org/wiki/Special:FilePath/Mitsui%20Main%20Building%202009.jpg,35.6862980,139.7731440,Q864700,三井記念美術館
1018,大阪歷史博物館,大阪府,歷史博物館,4.2,6710,歷史博物館,Osaka Station,3.2,0.70,0.8400,0.7390,0.6123,0.7589,http://commons.wikimedia.org/wiki/Special:FilePath/140923%20Osaka%20Museum%20of%20History%20Osaka%20Japan02s3.jpg,34.6827220,135.5208060,Q11261312,大阪歴史博物館
1417,富士山,山梨縣,活火山,4.6,13001,活火山,Kofu Station,37.0,0.70,0.9200,0.7945,0.1190,0.7582,http://commons.wikimedia.org/wiki/Special:FilePath/Kodaki%20fuji%20frm%20shojinko%20refurb.jpg,35.3605556,138.7275000,Q39231,富士山
994,大阪中之島美術館,大阪府,美術館,4.1,4110,美術館,Osaka Station,1.2,0.70,0.8200,0.6979,0.8071,0.7581,http://commons.wikimedia.org/wiki/Special:FilePath/Nakanoshima%20Museum%20of%20Art%20Osaka.jpg,34.6923889,135.4914722,Q50375431,国立国際美術館
2540,東京都現代美術館,東京都,美術館,4.4,3995,美術館,Tokyo Station,3.7,0.70,0.8800,0.6955,0.5746,0.7581,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20Contemporary%20Art%20Tokyo%202009.jpg,35.6800000,139.8080556,Q1649688,東京都現代美術館
2580,深川 江戶資料館,東京都,地方文化館,4.4,3286,地方文化館,Tokyo Station,3.0,0.70,0.8800,0.6791,0.6223,0.7580,http://commons.wikimedia.org/wiki/Special:FilePath/Fukagawa%20Edo%20Museum.JPG,35.6809200,139.8007000,Q3090685,江東区深川江戸資料館
986,國立國際美術館,大阪府,美術館,4.1,4110,美術館,Osaka Station,1.2,0.70,0.8200,0.6979,0.8009,0.7575,http://commons.wikimedia.org/wiki/Special:FilePath/NMAO01s3200.jpg,34.6917860,135.4920240,Q1055037,国立国際美術館
3008,原鉄道模型博物館,神奈川縣,鐵路博物館,4.2,1814,鐵路博物館,Yokohama Station,0.4,0.70,0.8400,0.6293,0.9268,0.7575,http://commons.wikimedia.org/wiki/Special:FilePath/Hara%20Model%20Railway%20Museum%20entrance%2020120711.jpg,35.4630556,139.6247222,Q5653524,原鉄道模型博物館
365,竹中大工道具馆,兵庫縣,公司博物館,4.6,1910,公司博物館,Kobe Station,3.5,0.70,0.9200,0.6336,0.5871,0.7568,http://commons.wikimedia.org/wiki/Special:FilePath/160312%20Takenaka%20Carpentry%20Tools%20Museum%20Kobe%20Japan03s3.jpg,34.7068000,135.1975000,Q24882700,竹中大工道具館
1851,吳市海事歷史科學館,廣島縣,歷史博物館,4.4,15977,歷史博物館,Hiroshima Station,18.9,0.70,0.8800,0.8117,0.2092,0.7564,http://commons.wikimedia.org/wiki/Special:FilePath/Yamato%20Museum%20in%20October%202008.JPG,34.2411361,132.5558056,Q1063071,大和ミュージアム（呉市海事歴史科学館）
2351,ミニチュアミュージアムスモールワールズ,東京都,主題公園,4.4,5095,主題公園,Tokyo Station,5.2,0.70,0.8800,0.7159,0.4922,0.7560,http://commons.wikimedia.org/wiki/Special:FilePath/Small%20Worlds%20Tokyo%20Koto-ku%20Tokyo.jpg,35.6381310,139.7883269,Q30926669,SMALL WORLDS Miniature Museum
3493,日本二十六聖人紀念館,長崎縣,キリスト教博物館,4.4,847,キリスト教博物館,Nagasaki Station,0.3,0.70,0.8800,0.5655,0.9425,0.7559,http://commons.wikimedia.org/wiki/Special:FilePath/26%20martyrs%20museum.jpg,32.7547222,129.8716667,Q84029,日本二十六聖人記念館
3981,知覽特功和平會館,鹿兒島縣,和平博物館,4.6,9946,和平博物館,Kagoshima-Chuo Station,26.5,0.70,0.9200,0.7720,0.1587,0.7555,http://commons.wikimedia.org/wiki/Special:FilePath/TokkouHeiwaKaikan.jpg,31.3633333,130.4344444,Q4458048,知覧特攻平和会館
3072,橫濱美術館,神奈川縣,美術館,4.2,2743,美術館,Yokohama Station,1.3,0.70,0.8400,0.6640,0.7987,0.7551,http://commons.wikimedia.org/wiki/Special:FilePath/Yokohama%20Museum%20of%20Art%202009.jpg,35.4571000,139.6310000,Q861588,横浜美術館
343,神戶市立博物館,兵庫縣,市立博物館,4.2,3237,市立博物館,Kobe Station,1.6,0.70,0.8400,0.6779,0.7559,0.7549,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20city%20museum02s3200.jpg,34.6872222,135.1930556,Q3330666,神戸市立博物館
1005,大阪市立東洋陶瓷美術館,大阪府,陶瓷博物館,4.4,1499,陶瓷博物館,Osaka Station,1.3,0.70,0.8800,0.6133,0.7894,0.7549,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Museum%20of%20Oriental%20Ceramics%2C%20Osaka%2020250831.jpg,34.6934444,135.5054722,Q11440555,大阪市立東洋陶磁美術館
2607,相田光男美術館,東京都,人物紀念館,4.4,974,人物紀念館,Tokyo Station,0.6,0.70,0.8800,0.5772,0.8970,0.7549,http://commons.wikimedia.org/wiki/Special:FilePath/Mitsuo%20Aida%20Museum%20wall%20signage.jpg,35.6769444,139.7635000,Q11582309,相田みつを美術館
3676,さんまるミュージアム,青森縣,考古博物館,4.3,4972,考古博物館,Aomori Station,3.8,0.70,0.8600,0.7139,0.5670,0.7549,http://commons.wikimedia.org/wiki/Special:FilePath/Sanmaru%20Museum%2001.JPG,40.8090930,140.6972720,Q132656754,三内丸山遺跡
291,掬星台,兵庫縣,觀景台,4.5,4513,觀景台,Kobe Station,6.6,0.70,0.9000,0.7057,0.4308,0.7548,http://commons.wikimedia.org/wiki/Special:FilePath/Kikuseidai.jpg,34.7341670,135.2063890,Q6406436,掬星台
3036,新橫濱拉麵博物館,神奈川縣,主題樂園,4.0,16480,主題樂園,Yokohama Station,4.9,0.70,0.8000,0.8143,0.5044,0.7547,http://commons.wikimedia.org/wiki/Special:FilePath/Shin-Yokohama%20Raumen%20Museum%20DSCN3985.jpg,35.5098740,139.6145370,Q864499,新横浜ラーメン博物館
2345,サムライミュージアム,東京都,歷史博物館,4.5,4024,歷史博物館,Tokyo Station,6.0,0.70,0.9000,0.6961,0.4564,0.7545,http://commons.wikimedia.org/wiki/Special:FilePath/Samurai%20Museum%20Tokyo%202017%202.jpg,35.6954844,139.7035426,Q116917907,Samurai Museum
1404,Giant Coaster (Fuji-Q Highland),山梨縣,スチール・ローラー・コースター,4.3,25346,スチール・ローラー・コースター,Kofu Station,27.7,0.70,0.8600,0.8504,0.1529,0.7544,,35.4870000,138.7800000,Q74403368,富士急ハイランド
1419,富士急高原樂園,山梨縣,主題樂園,4.3,25346,主題樂園,Kofu Station,27.7,0.70,0.8600,0.8504,0.1530,0.7544,http://commons.wikimedia.org/wiki/Special:FilePath/170505%20Views%20of%20Fujikyu%20Highland%20from%20Tenjoyama%20Park%20Fujikawaguchiko%20Yamanashi%20pref%20Japan01s3.jpg,35.4874900,138.7801900,Q1192174,富士急ハイランド
1059,速食麵發明紀念館,大阪府,食物博物館,4.4,12038,食物博物館,Osaka Station,14.3,0.70,0.8800,0.7880,0.2588,0.7543,http://commons.wikimedia.org/wiki/Special:FilePath/240810%20Cupnoodles%20Museum%20Osaka%20Ikeda%20Ikeda%20Osaka%20pref%20Japan01s3.jpg,34.8180380,135.4266750,Q899319,カップヌードルミュージアム 大阪池田
1655,岡山城天守,岡山縣,天守,4.2,3128,天守,Okayama Station,1.6,0.70,0.8400,0.6750,0.7570,0.7542,http://commons.wikimedia.org/wiki/Special:FilePath/Okayama%20castle01s3200.jpg,34.6651836,133.9360646,Q126681294,烏城公園
1097,寧樂美術館,奈良縣,美術館,4.5,1301,美術館,Nara Station,1.8,0.70,0.9000,0.6015,0.7369,0.7541,http://commons.wikimedia.org/wiki/Special:FilePath/Isuien%20Nara18nt3200.jpg,34.6860000,135.8371390,Q11457608,依水園・寧楽美術館
789,冒險大世界,和歌山縣,水族館,4.5,18202,水族館,Wakayama Station,65.0,0.70,0.9000,0.8227,0.0714,0.7539,http://commons.wikimedia.org/wiki/Special:FilePath/Panda%20Adventure%20World%20Shirahama.JPG,33.6677500,135.3757970,Q2587322,アドベンチャーワールド
3108,藤子·F·不二雄博物館,神奈川縣,人物紀念館,4.5,9603,人物紀念館,Yokohama Station,16.6,0.70,0.9000,0.7691,0.2315,0.7539,http://commons.wikimedia.org/wiki/Special:FilePath/Fujiko%EF%BD%A5F%EF%BD%A5Fujio%20Museum%20-01.jpg,35.6100000,139.5736110,Q11623792,川崎市 藤子・F・不二雄ミュージアム
2211,豐田博物館,愛知縣,公司博物館,4.5,9314,公司博物館,Nagoya Station,16.0,0.70,0.9000,0.7665,0.2376,0.7537,http://commons.wikimedia.org/wiki/Special:FilePath/Toyota%20Automobile%20Museum%20entrance%202013%20September.jpg,35.1727000,137.0580000,Q7830749,トヨタ博物館
2478,日本科學未來館,東京都,國立博物館,4.1,16164,國立博物館,Tokyo Station,7.0,0.70,0.8200,0.8127,0.4183,0.7537,http://commons.wikimedia.org/wiki/Special:FilePath/Miraikan.jpg,35.6191667,139.7766667,Q656957,日本科学未来館
3515,長崎縣美術館,長崎縣,美術館,4.2,2466,美術館,Nagasaki Station,1.2,0.70,0.8400,0.6551,0.8118,0.7537,http://commons.wikimedia.org/wiki/Special:FilePath/Nagasaki%20art%20museum%20IMG%202093.JPG,32.7416790,129.8710570,Q11652770,長崎県美術館
3719,青森縣立美術館,青森縣,美術館,4.3,4550,美術館,Aomori Station,3.7,0.70,0.8600,0.7064,0.5755,0.7535,http://commons.wikimedia.org/wiki/Special:FilePath/140913%20Aomori%20Museum%20of%20Art%20Japan02bs3.jpg,40.8073000,140.7010000,Q11662266,青森県立美術館
208,KOBEとんぼ玉ミュージアム,兵庫縣,美術館,4.2,3237,美術館,Kobe Station,1.8,0.70,0.8400,0.6779,0.7406,0.7534,http://commons.wikimedia.org/wiki/Special:FilePath/Nihon%20Building%20Kobe02n4272.jpg,34.6886110,135.1937220,Q11228060,神戸市立博物館
2646,警察博物館 (日本),東京都,警察博物館,4.1,2599,警察博物館,Tokyo Station,0.7,0.70,0.8200,0.6595,0.8753,0.7534,http://commons.wikimedia.org/wiki/Special:FilePath/Police%20Museum%20%28Tokyo%29.jpg,35.6751080,139.7695420,Q11632332,ポリスミュージアム 警察博物館
2398,出光美術館,東京都,美術館,4.3,1426,美術館,Tokyo Station,0.8,0.70,0.8600,0.6092,0.8658,0.7533,http://commons.wikimedia.org/wiki/Special:FilePath/Imperial%20Garden%20Theater%2C%20Tokyo.jpg,35.6763721,139.7609079,Q3076590,出光美術館（建替のため長期休館中）
3237,福岡市美術館,福岡縣,美術館,4.3,4680,美術館,Hakata Station,3.9,0.70,0.8600,0.7088,0.5648,0.7531,http://commons.wikimedia.org/wiki/Special:FilePath/Fukuoka%20art%20museum.JPG,33.5838889,130.3798056,Q3073273,福岡市美術館
2614,科學技術館,東京都,科技博物館,4.1,4270,科技博物館,Tokyo Station,1.7,0.70,0.8200,0.7011,0.7446,0.7528,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E9%A4%A8%20-%20panoramio.jpg,35.6915833,139.7530556,Q10855424,科学技術館
3511,長崎市立博物館,長崎縣,市立博物館,4.2,1944,市立博物館,Nagasaki Station,0.8,0.70,0.8400,0.6351,0.8581,0.7523,,32.7528333,129.8795000,Q107323653,長崎歴史文化博物館
3513,長崎歷史文化博物館,長崎縣,歷史博物館,4.2,1944,歷史博物館,Nagasaki Station,0.8,0.70,0.8400,0.6351,0.8573,0.7523,http://commons.wikimedia.org/wiki/Special:FilePath/Nagasaki%20Museum%20of%20History%20and%20Culture%20ac%20%281%29.jpg,32.7528130,129.8795570,Q73613,長崎歴史文化博物館
3454,弘道館,茨城縣,博物館,4.2,1576,博物館,Mito Station,0.5,0.70,0.8400,0.6175,0.9087,0.7521,http://commons.wikimedia.org/wiki/Special:FilePath/Koudoukan.JPG,36.3751450,140.4776310,Q3081773,水戸城三の丸 水戸藩校弘道館
1881,廣島縣立美術館,廣島縣,美術館,4.1,2689,美術館,Hiroshima Station,0.9,0.70,0.8200,0.6623,0.8522,0.7519,http://commons.wikimedia.org/wiki/Special:FilePath/Hiroshima%20Prefectural%20Art%20Museum%2001.jpg,34.3999083,132.4662750,Q3330773,広島県立美術館
2314,J-WORLD TOKYO,東京都,主題公園,4.2,10658,主題公園,Tokyo Station,6.8,0.70,0.8400,0.7778,0.4247,0.7518,,35.7286111,139.7200000,Q17211017,サンシャイン水族館
2348,ナンジャタウン,東京都,主題公園,4.2,10658,主題公園,Tokyo Station,6.8,0.70,0.8400,0.7778,0.4247,0.7518,http://commons.wikimedia.org/wiki/Special:FilePath/Namco%20NamjaTown%20front.jpg,35.7286111,139.7200000,Q5364305,サンシャイン水族館
2663,陽光城水族館,東京都,水族館,4.2,10658,水族館,Tokyo Station,6.8,0.70,0.8400,0.7778,0.4243,0.7518,http://commons.wikimedia.org/wiki/Special:FilePath/Breeding%20staff%2C%20Sunshine%20Aquarium.jpg,35.7285830,139.7197500,Q11250698,サンシャイン水族館
697,千葉市科学館,千葉縣,科學博物館,4.3,1596,科學博物館,Chiba Station,1.1,0.70,0.8600,0.6186,0.8213,0.7517,,35.6073950,140.1227000,Q123516841,千葉市科学館
2307,21 21 Design Sight美術館,東京都,設計博物館,4.4,3022,設計博物館,Tokyo Station,3.7,0.70,0.8800,0.6721,0.5774,0.7514,http://commons.wikimedia.org/wiki/Special:FilePath/21%2021%20DESIGN%20SIGHT.jpg,35.6675000,139.7302700,Q863044,21_21 DESIGN SIGHT
247,兵庫縣立美術館,兵庫縣,美術館,4.2,6566,美術館,Kobe Station,4.3,0.70,0.8400,0.7372,0.5402,0.7512,http://commons.wikimedia.org/wiki/Special:FilePath/Hyogo%20prefectural%20museum%20of%20art15%202000.JPG,34.6991917,135.2180111,Q3329607,兵庫県立美術館
1466,アクア・トトぎふ,岐阜縣,水族館,4.3,7176,水族館,Gifu Station,6.4,0.70,0.8600,0.7446,0.4376,0.7511,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%82%A2%E3%82%AF%E3%82%A2%E3%83%BB%E3%83%88%E3%83%88%E3%81%8E%E3%81%B5%20%E5%A4%96%E8%A6%B3.jpg,35.3717220,136.8104720,Q11282869,世界淡水魚園水族館 アクア・トト ぎふ
