id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,rating_norm,review_norm,station_distance_efficiency,static_score,image_url,lat,lng,source_id,google_name_matched
Q6960289,中之島公園,大阪府,風致公園,4.2,6325,風致公園,Osaka Station,1.4,0.8400,0.7338,0.7783,0.7936,http://commons.wikimedia.org/wiki/Special:FilePath/Nakanoshima%20Park%20in%20201411%20002.JPG,34.6930560,135.5064310,Q6960289,中之島公園
Q10884282,仙巖園,鹿兒島縣,大名庭园,4.4,13208,大名庭园,Kagoshima-Chuo Station,5.0,0.8800,0.7955,0.4976,0.7931,http://commons.wikimedia.org/wiki/Special:FilePath/Isoteien-sakurajima2.jpg,31.6172222,130.5769444,Q10884282,仙巌園
Q6631448,明治神宮外苑,東京都,觀光景點,4.3,15321,觀光景點,Tokyo Station,4.4,0.8600,0.8079,0.5306,0.7924,http://commons.wikimedia.org/wiki/Special:FilePath/Jingu%20Gaien%20Ginkgo%20Street%20in%20Autumn%204.jpg,35.6775000,139.7183333,Q6631448,明治神宮外苑
Q1148463,通天閣,大阪府,觀光塔,4.1,41315,觀光塔,Osaka Station,5.7,0.8200,0.8911,0.4687,0.7922,http://commons.wikimedia.org/wiki/Special:FilePath/New%20Tsutenkaku%20in%20201409%20003.JPG,34.6522222,135.5061111,Q1148463,通天閣
Q28689689,富山県美術館,富山縣,美術館,4.3,3275,美術館,Toyama Station,1.0,0.8600,0.6786,0.8276,0.7916,http://commons.wikimedia.org/wiki/Special:FilePath/Toyama%20Prefectural%20Museum%20of%20Art%20and%20Design%20seen%20from%20Fugan%20Unga%20Kansui%20Park%2020180504.jpg,36.7105556,137.2100000,Q28689689,富山県美術館
Q99557139,出世の石段,東京都,觀光景點,4.5,3707,觀光景點,Tokyo Station,2.5,0.9000,0.6890,0.6696,0.7916,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%84%9B%E5%AE%95%E7%A5%9E%E7%A4%BE%E3%83%BB%E5%87%BA%E4%B8%96%E3%81%AE%E7%9F%B3%E6%AE%B5.jpg,35.6646700,139.7488900,Q99557139,出世の石段
Q1367052,岐阜城,岐阜縣,山城池,4.3,11393,山城池,Gifu Station,3.6,0.8600,0.7831,0.5794,0.7910,http://commons.wikimedia.org/wiki/Special:FilePath/Gifu%20Castle.jpg,35.4338889,136.7822222,Q1367052,岐阜城
Q11259022,鹿兒島水族館,鹿兒島縣,水族館,4.3,7599,水族館,Kagoshima-Chuo Station,2.6,0.8600,0.7492,0.6573,0.7908,http://commons.wikimedia.org/wiki/Special:FilePath/Kagoshima%20Aquarium%202013-08A.JPG,31.5959720,130.5644440,Q11259022,いおワールドかごしま水族館
Q1778881,小石川后乐园,東京都,大名庭园,4.4,6634,大名庭园,Tokyo Station,3.2,0.8800,0.7378,0.6131,0.7902,http://commons.wikimedia.org/wiki/Special:FilePath/Koishikawa%20Korakuen%20%282008.09%29.JPG,35.7055560,139.7491670,Q1778881,小石川後楽園
Q5364119,神戶海洋博物館,兵庫縣,海事博物館,4.2,4083,海事博物館,Kobe Station,1.0,0.8400,0.6971,0.8328,0.7889,http://commons.wikimedia.org/wiki/Special:FilePath/Hayate01s3200.jpg,34.6827778,135.1883333,Q5364119,神戸海洋博物館
Q4388146,清澄庭園,東京都,日本庭園,4.4,5403,日本庭園,Tokyo Station,2.8,0.8800,0.7206,0.6436,0.7887,http://commons.wikimedia.org/wiki/Special:FilePath/Kiyosumi-1.JPG,35.6799440,139.7977220,Q4388146,清澄庭園
Q11542924,橫濱公園,神奈川縣,町名,4.2,11258,町名,Yokohama Station,2.9,0.8400,0.7821,0.6316,0.7885,http://commons.wikimedia.org/wiki/Special:FilePath/Yokohama%20Park.jpg,35.4442944,139.6403972,Q11542924,横浜公園
Q61094,平等院,京都府,佛寺,4.5,21881,佛寺,Kyoto Station,11.6,0.9000,0.8378,0.3011,0.7884,http://commons.wikimedia.org/wiki/Special:FilePath/Phoenix%20Hall%2C%20Byodo-in%2C%20November%202016%20-01.jpg,34.8894444,135.8077778,Q61094,平等院
Q7231211,名古屋港水族館,愛知縣,水族館,4.4,22854,水族館,Nagoya Station,8.9,0.8800,0.8415,0.3588,0.7883,http://commons.wikimedia.org/wiki/Special:FilePath/Port%20of%20Nagoya%20Public%20Aquarium%20Exterior%20%281%29%2C%20Minato-machi%20Minato%20Ward%20Nagoya%202022.jpg,35.0906000,136.8782000,Q7231211,名古屋港水族館
Q15229013,嵐山モンキーパークいわたやま,京都府,動物園,4.5,14030,動物園,Kyoto Station,8.1,0.9000,0.8006,0.3822,0.7875,http://commons.wikimedia.org/wiki/Special:FilePath/Iwatayama%20Monkey%20Park.jpg,35.0089380,135.6746810,Q15229013,嵐山モンキーパークいわたやま
Q11281524,るなぱあく,群馬縣,主題樂園,4.5,1986,主題樂園,Maebashi Station,1.6,0.9000,0.6367,0.7605,0.7869,http://commons.wikimedia.org/wiki/Special:FilePath/Lunar%20Park%20%28Maebashi%29.JPG,36.3953000,139.0630690,Q11281524,前橋市中央児童遊園 るなぱあく
Q2655425,島根縣立美術館,島根縣,美術館,4.3,2910,美術館,Matsue Station,1.1,0.8600,0.6687,0.8163,0.7865,http://commons.wikimedia.org/wiki/Special:FilePath/Shimane%20Art%20Museum16s3.jpg,35.4594650,133.0524950,Q2655425,島根県立美術館
Q4617100,沖繩縣立博物館、美術館,沖繩縣,博物館,4.3,5289,博物館,Naha Bus Terminal,2.2,0.8600,0.7188,0.6983,0.7863,http://commons.wikimedia.org/wiki/Special:FilePath/Okinawa%20Prefectural%20Museum%20%26%20Art%20Museum02bss3200.jpg,26.2265930,127.6941030,Q4617100,沖縄県立博物館・美術館（おきみゅー）
Q5359224,綠洲21,愛知縣,複合施設,4.1,12237,複合施設,Nagoya Station,2.5,0.8200,0.7891,0.6631,0.7857,http://commons.wikimedia.org/wiki/Special:FilePath/Oasis%2021%20-%20Spaceship%20Aqua%20-%2002.JPG,35.1708333,136.9094444,Q5359224,オアシス21
Q3330657,京都市美術館,京都府,美術館,4.4,6962,美術館,Kyoto Station,3.8,0.8800,0.7418,0.5709,0.7853,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Municipal%20Museum%20of%20Art%201933%20%E2%85%B1.jpg,35.0128361,135.7835694,Q3330657,京都市京セラ美術館（京都市美術館）
Q2855971,遊就館,東京都,軍事博物館,4.5,3244,軍事博物館,Tokyo Station,2.6,0.9000,0.6778,0.6538,0.7853,http://commons.wikimedia.org/wiki/Special:FilePath/Yasukuni%20Yusyukan%202.jpg,35.6951300,139.7433300,Q2855971,遊就館
Q4404495,椿山莊,東京都,日本庭園,4.4,10274,日本庭園,Tokyo Station,5.1,0.8800,0.7744,0.4943,0.7852,http://commons.wikimedia.org/wiki/Special:FilePath/Chinzan-so4.jpg,35.7123611,139.7254167,Q4404495,ホテル椿山荘東京
Q7415842,砂之美術館,鳥取縣,美術館,4.4,10448,美術館,Tottori Station,5.2,0.8800,0.7759,0.4900,0.7851,http://commons.wikimedia.org/wiki/Special:FilePath/Sand%20Museum.JPG,35.5397222,134.2380556,Q7415842,鳥取砂丘 砂の美術館
Q4141258,維新故鄉館,鹿兒島縣,歷史博物館,4.2,2726,歷史博物館,Kagoshima-Chuo Station,0.6,0.8400,0.6632,0.8853,0.7849,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20Meiji%20Restoration%20with%20Kotsuki-River.jpg,31.5846389,130.5477500,Q4141258,鹿児島市 維新ふるさと館
Q1108695,圓山公園,京都府,城市公園,4.3,6812,城市公園,Kyoto Station,2.8,0.8600,0.7400,0.6382,0.7847,http://commons.wikimedia.org/wiki/Special:FilePath/251213%20Maruyama%20Park%20Kyoto%20Japan08s3.jpg,35.0033333,135.7813889,Q1108695,円山公園
Q116921556,アートアクアリウム美術館 GINZA,東京都,水族館,4.1,5241,水族館,Tokyo Station,1.1,0.8200,0.7180,0.8197,0.7843,http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo%20Goldfish%20exhibition%20%2833039883398%29.jpg,35.6713698,139.7657375,Q116921556,アートアクアリウム美術館 銀座
Q795048,涉成園,京都府,日本庭園,4.2,2841,日本庭園,Kyoto Station,0.7,0.8400,0.6667,0.8710,0.7840,http://commons.wikimedia.org/wiki/Special:FilePath/Shoseien6.jpg,34.9913890,135.7632220,Q795048,渉成園 (枳殻邸)
Q3055859,Aqua Park 品川,東京都,水族館,4.3,18228,水族館,Tokyo Station,6.6,0.8600,0.8225,0.4321,0.7827,http://commons.wikimedia.org/wiki/Special:FilePath/Avatar%20The%20Way%20of%20Water%20Tokyo%20Press%20Conference%20%2852562513647%29.jpg,35.6280556,139.7352778,Q3055859,マクセル アクアパーク 品川
Q875709,大阪市立科學館,大阪府,天象儀,4.2,4060,天象儀,Osaka Station,1.3,0.8400,0.6966,0.7918,0.7826,http://commons.wikimedia.org/wiki/Special:FilePath/Osaka%20science%20museum01s3200.jpg,34.6912400,135.4915200,Q875709,大阪市立科学館
Q1090968,水前寺成趣園,熊本縣,回游式庭园,4.4,7319,回游式庭园,Kumamoto Station,4.2,0.8800,0.7460,0.5425,0.7825,http://commons.wikimedia.org/wiki/Special:FilePath/Kumamoto%20Suizenji-jojuen01n4272.jpg,32.7911000,130.7350000,Q1090968,水前寺成趣園
Q123145033,興福寺国宝館,奈良縣,宝物館,4.6,1024,宝物館,Nara Station,1.3,0.9200,0.5812,0.7934,0.7824,http://commons.wikimedia.org/wiki/Special:FilePath/Kofukuji%20kokuhokan.jpg,34.6835330,135.8325500,Q123145033,興福寺国宝館
Q564646,東京dome city attractions,東京都,主題樂園,4.1,12919,主題樂園,Tokyo Station,2.9,0.8200,0.7937,0.6306,0.7824,http://commons.wikimedia.org/wiki/Special:FilePath/Sky-flower%20from%20Tokyodomecityattractions.jpg,35.7053000,139.7540000,Q564646,東京ドームシティ アトラクションズ
Q7421103,札幌市圓山動物園,北海道,動物園,4.3,9469,動物園,Sapporo Station,4.0,0.8600,0.7676,0.5547,0.7819,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20Maruyama%20Zoo%20Main%20Gate.JPG,43.0514380,141.3074050,Q7421103,札幌市円山動物園
Q1047097,根津美術館,東京都,美術館,4.5,6253,美術館,Tokyo Station,4.9,0.9000,0.7328,0.5027,0.7819,http://commons.wikimedia.org/wiki/Special:FilePath/Nezu%20museum%20entrance%20tokyo%202014.jpg,35.6621600,139.7176030,Q1047097,根津美術館
Q865607,貨幣博物館,東京都,貨幣博物館,4.2,2422,貨幣博物館,Tokyo Station,0.6,0.8400,0.6533,0.8883,0.7819,http://commons.wikimedia.org/wiki/Special:FilePath/Japan%20Currency%20Museum.jpg,35.6853694,139.7717972,Q865607,日本銀行金融研究所 貨幣博物館
Q11432891,大分縣立美術館,大分縣,美術館,4.2,2890,美術館,Oita Station,0.9,0.8400,0.6681,0.8521,0.7817,http://commons.wikimedia.org/wiki/Special:FilePath/Oita%20OPAM%201.jpg,33.2394722,131.6013889,Q11432891,大分県立美術館 OPAM
Q11502898,Marinpia日本海,新潟縣,水族館,4.3,6928,水族館,Niigata Station,3.2,0.8600,0.7414,0.6074,0.7806,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%96%B0%E6%BD%9F%E5%B8%82%E6%B0%B4%E6%97%8F%E9%A4%A8%E3%83%9E%E3%83%AA%E3%83%B3%E3%83%94%E3%82%A2%E6%97%A5%E6%9C%AC%E6%B5%B7.jpg,37.9236333,139.0279750,Q11502898,新潟市水族館 マリンピア日本海
Q1759226,天龍寺,京都府,佛寺,4.4,16366,佛寺,Kyoto Station,8.4,0.8800,0.8135,0.3720,0.7805,http://commons.wikimedia.org/wiki/Special:FilePath/Tenryuji%20Kyoto.jpg,35.0159900,135.6737900,Q1759226,天龍寺
Q17989677,大谷資料館,栃木縣,歷史博物館,4.4,15364,歷史博物館,Utsunomiya Station,8.0,0.8800,0.8082,0.3845,0.7805,http://commons.wikimedia.org/wiki/Special:FilePath/Oya%20History%20Museum%20entrance%202016-05-12.jpg,36.6000028,139.8247500,Q17989677,大谷資料館
Q548263,天保山大摩天輪,大阪府,摩天輪,4.5,10511,摩天輪,Osaka Station,7.9,0.9000,0.7764,0.3889,0.7801,http://commons.wikimedia.org/wiki/Special:FilePath/Tempozan%20giant%20wheel02s2048.jpg,34.6562000,135.4310000,Q548263,天保山大観覧車
Q864700,三井紀念美術館,東京都,美術館,4.3,1823,美術館,Tokyo Station,0.8,0.8600,0.6295,0.8640,0.7799,http://commons.wikimedia.org/wiki/Special:FilePath/Mitsui%20Main%20Building%202009.jpg,35.6862980,139.7731440,Q864700,三井記念美術館
Q11668474,骏府城公园,靜岡縣,城市公園,4.0,5688,城市公園,Shizuoka Station,0.9,0.8000,0.7249,0.8415,0.7799,http://commons.wikimedia.org/wiki/Special:FilePath/Sunpu%20castle%20park.JPG,34.9788890,138.3833330,Q11668474,駿府城公園
Q847033,福岡塔,福岡縣,觀景台,4.2,22501,觀景台,Hakata Station,6.4,0.8400,0.8402,0.4379,0.7797,http://commons.wikimedia.org/wiki/Special:FilePath/Fukuoka%20Tower%20October%202011%2001.jpg,33.5933056,130.3515000,Q847033,福岡タワー
Q1889010,六義園,東京都,大名庭园,4.4,10537,大名庭园,Tokyo Station,6.1,0.8800,0.7766,0.4523,0.7796,http://commons.wikimedia.org/wiki/Special:FilePath/Bunkyo%20Rikugien%20Panoramic%20View%20In%20Late%20Autumn%201.JPG,35.7330560,139.7466670,Q1889010,六義園
Q56963453,白い恋人パーク,北海道,主題公園,4.2,23798,主題公園,Sapporo Station,6.8,0.8400,0.8449,0.4238,0.7793,,43.0886111,141.2716667,Q56963453,白い恋人パーク
Q5653524,原鉄道模型博物館,神奈川縣,鐵路博物館,4.2,1814,鐵路博物館,Yokohama Station,0.4,0.8400,0.6291,0.9268,0.7792,http://commons.wikimedia.org/wiki/Special:FilePath/Hara%20Model%20Railway%20Museum%20entrance%2020120711.jpg,35.4630556,139.6247222,Q5653524,原鉄道模型博物館
Q84029,日本二十六聖人紀念館,長崎縣,キリスト教博物館,4.4,847,キリスト教博物館,Nagasaki Station,0.3,0.8800,0.5653,0.9425,0.7792,http://commons.wikimedia.org/wiki/Special:FilePath/26%20martyrs%20museum.jpg,32.7547222,129.8716667,Q84029,日本二十六聖人記念館
Q670725,高松城,香川縣,日式城堡,4.0,3907,日式城堡,Takamatsu Station,0.5,0.8000,0.6934,0.9098,0.7792,http://commons.wikimedia.org/wiki/Special:FilePath/Takamatsu%20castle23.jpg,34.3504000,134.0520000,Q670725,史跡高松城跡 玉藻公園
Q115792073,因幡町通り地下通路,福岡縣,道路,4.1,6904,道路,Hakata Station,1.9,0.8200,0.7411,0.7249,0.7781,http://commons.wikimedia.org/wiki/Special:FilePath/Inabach%C5%8D-d%C5%8Dri%20Pedestrian%20Tunnel%20Tenjin-1-ch%C5%8Dme%20Ch%C5%AB%C5%8D-ku%20Fukuoka%20City%2020221129.jpg,33.5911389,130.4002500,Q115792073,天神地下街
Q11500081,文翔館,山形縣,地方文化館,4.3,2745,地方文化館,Yamagata Station,1.5,0.8600,0.6638,0.7686,0.7776,http://commons.wikimedia.org/wiki/Special:FilePath/220430%20Bunshokan%20Yamagata%20Yamagata%20pref%20Japan01s3.jpg,38.2568889,140.3412222,Q11500081,山形県郷土館 文翔館
Q11234557,天神地下街,福岡縣,商場,4.1,6904,商場,Hakata Station,2.0,0.8200,0.7411,0.7180,0.7771,http://commons.wikimedia.org/wiki/Special:FilePath/Tenjin-underground-mall.jpg,33.5900000,130.3995000,Q11234557,天神地下街
Q3780715,高知縣立牧野植物園,高知縣,植物園,4.5,3853,植物園,Kochi Station,3.9,0.9000,0.6922,0.5642,0.7769,http://commons.wikimedia.org/wiki/Special:FilePath/200104%20Kochi%20Prefectural%20Makino%20Botanical%20Garden01s5.jpg,33.5466667,133.5777778,Q3780715,高知県立牧野植物園
Q63828,广岛美术馆,廣島縣,美術館,4.3,2774,美術館,Hiroshima Station,1.6,0.8600,0.6647,0.7592,0.7765,http://commons.wikimedia.org/wiki/Special:FilePath/Hiroshima%20Museum%20of%20Art.jpg,34.3986694,132.4580611,Q63828,ひろしま美術館
Q11582309,相田光男美術館,東京都,人物紀念館,4.4,974,人物紀念館,Tokyo Station,0.6,0.8800,0.5770,0.8970,0.7765,http://commons.wikimedia.org/wiki/Special:FilePath/Mitsuo%20Aida%20Museum%20wall%20signage.jpg,35.6769444,139.7635000,Q11582309,相田みつを美術館
Q11648713,鈴木大拙館,石川縣,人物紀念館,4.5,2217,人物紀念館,Kanazawa Station,2.6,0.9000,0.6459,0.6620,0.7754,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%88%B4%E6%9C%A8%E5%A4%A7%E6%8B%99%E9%A4%A8001.jpg,36.5576390,136.6609720,Q11648713,鈴木大拙館
Q130389236,福冈站通人行隧道,福岡縣,道路,4.1,6904,道路,Hakata Station,2.1,0.8200,0.7411,0.7067,0.7754,http://commons.wikimedia.org/wiki/Special:FilePath/Fukuoka-eki%20D%C5%8Dri%20Pedestrian%20Tunnel%20the%20NNW%20view%20from%20the%20SSE%20end%20Tenjin%202-ch%C5%8Dme%20Ch%C5%AB%C5%8D-ku%20Fukuoka%2020231114.jpg,33.5908056,130.3983056,Q130389236,天神地下街
Q11590062,神戶市立王子動物園,兵庫縣,動物園,4.3,9327,動物園,Kobe Station,4.7,0.8600,0.7663,0.5129,0.7752,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20oji%20zoo%202009%20April%2001.jpg,34.7100000,135.2144440,Q11590062,神戸市立王子動物園
Q11660827,霞城公園,山形縣,城市公園,4.0,4036,城市公園,Yamagata Station,0.7,0.8000,0.6961,0.8730,0.7746,http://commons.wikimedia.org/wiki/Special:FilePath/220430%20Yamagata%20Castle%20Yamagata%20Yamagata%20pref%20Japan01s3.jpg,38.2554167,140.3280556,Q11660827,霞城公園
Q1055037,國立國際美術館,大阪府,美術館,4.1,4126,美術館,Osaka Station,1.2,0.8200,0.6980,0.8009,0.7744,http://commons.wikimedia.org/wiki/Special:FilePath/NMAO01s3200.jpg,34.6917860,135.4920240,Q1055037,国立国際美術館
Q872549,久屋大通公園,愛知縣,城市公園,4.2,5676,城市公園,Nagoya Station,2.5,0.8400,0.7247,0.6706,0.7742,http://commons.wikimedia.org/wiki/Special:FilePath/Hisayaodoripark.jpg,35.1687083,136.9083833,Q872549,久屋大通公園
Q11572695,玉泉洞,沖繩縣,溶洞,4.4,17734,溶洞,Naha Bus Terminal,11.1,0.8800,0.8202,0.3113,0.7738,http://commons.wikimedia.org/wiki/Special:FilePath/Gyokusendo%20Nanjo%20Okinawa%20Japan17s3104.jpg,26.1373360,127.7518080,Q11572695,玉泉洞
Q11666839,養浩館庭園,福井縣,大名庭园,4.3,1410,大名庭园,Fukui Station,0.7,0.8600,0.6080,0.8715,0.7735,http://commons.wikimedia.org/wiki/Special:FilePath/Youkoukan%20Wharf.jpg,36.0685000,136.2244167,Q11666839,名勝 養浩館庭園
Q11440555,大阪市立東洋陶瓷美術館,大阪府,陶瓷博物館,4.4,1508,陶瓷博物館,Osaka Station,1.3,0.8800,0.6136,0.7894,0.7732,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Museum%20of%20Oriental%20Ceramics%2C%20Osaka%2020250831.jpg,34.6934444,135.5054722,Q11440555,大阪市立東洋陶磁美術館
Q3076590,出光美術館,東京都,美術館,4.3,1426,美術館,Tokyo Station,0.8,0.8600,0.6089,0.8658,0.7730,http://commons.wikimedia.org/wiki/Special:FilePath/Imperial%20Garden%20Theater%2C%20Tokyo.jpg,35.6763721,139.7609079,Q3076590,出光美術館（建替のため長期休館中）
Q3242206,金澤21世紀美術館,石川縣,藝廊,3.8,17948,藝廊,Kanazawa Station,2.1,0.7600,0.8212,0.7022,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/21st%20Century%20Museum%20of%20Contemporary%20Art%2C%20Kanazawa011.jpg,36.5608000,136.6580000,Q3242206,金沢21世紀美術館
Q3081773,弘道館,茨城縣,博物館,4.2,1576,博物館,Mito Station,0.5,0.8400,0.6173,0.9087,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Koudoukan.JPG,36.3751450,140.4776310,Q3081773,水戸城三の丸 水戸藩校弘道館
Q783923,京都國際漫畫博物館,京都府,動漫博物館,4.2,6365,動漫博物館,Kyoto Station,2.9,0.8400,0.7343,0.6346,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%BA%AC%E9%83%BD%E5%9B%BD%E9%9A%9B%E3%83%9E%E3%83%B3%E3%82%AC%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%82%A2%E3%83%A0.jpg,35.0116867,135.7591715,Q783923,京都国際マンガミュージアム
Q4410434,森美術館,東京都,美術館,4.3,7068,美術館,Tokyo Station,4.1,0.8600,0.7431,0.5473,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/Mori%20Art%20Museum%20Entrance%202013.jpg,35.6605056,139.7290667,Q4410434,森美術館
Q861588,橫濱美術館,神奈川縣,美術館,4.2,2755,美術館,Yokohama Station,1.3,0.8400,0.6641,0.7987,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/Yokohama%20Museum%20of%20Art%202009.jpg,35.4571000,139.6310000,Q861588,横浜美術館
Q947907,三鷹之森吉卜力美術館,東京都,美術館,4.5,19076,美術館,Tokyo Station,17.8,0.9000,0.8263,0.2189,0.7720,http://commons.wikimedia.org/wiki/Special:FilePath/Ghibli-museum-mitaka.jpg,35.6962330,139.5704310,Q947907,三鷹の森ジブリ美術館
Q11632332,警察博物館 (日本),東京都,警察博物館,4.1,2599,警察博物館,Tokyo Station,0.7,0.8200,0.6592,0.8753,0.7720,http://commons.wikimedia.org/wiki/Special:FilePath/Police%20Museum%20%28Tokyo%29.jpg,35.6751080,139.7695420,Q11632332,ポリスミュージアム 警察博物館
Q23825091,吉城園,奈良縣,日本庭園,4.5,1314,日本庭園,Nara Station,1.8,0.9000,0.6021,0.7383,0.7715,http://commons.wikimedia.org/wiki/Special:FilePath/Yoshiki-en.jpg,34.6851806,135.8373306,Q23825091,依水園・寧楽美術館
Q7290607,久屋大通庭園フラリエ,愛知縣,城市公園,4.2,8299,城市公園,Nagoya Station,3.7,0.8400,0.7566,0.5774,0.7714,http://commons.wikimedia.org/wiki/Special:FilePath/Hisaya-odori%20Garden%20Flarie%20%282%29%2C%20Osu%20Naka%20Ward%20Nagoya%202020.jpg,35.1577917,136.9184250,Q7290607,鶴舞公園
